num,announcementTitle,announcementTitle_a,adjunctUrl,secCode,announcementTime,adjunctSize,adjunctType
1369,攀钢钒钛：鞍钢集团财务有限责任公司与攀钢集团财务有限公司股权整合项目涉及的鞍钢集团财务有限责任公司股权价值资产评估说明,1369攀钢钒钛鞍钢集团财务有限责任公司与攀钢集团财务有限公司股权整合项目涉及的鞍钢集团财务有限责任公司股权价值资产评估说明,http://www.cninfo.com.cn/finalpage/2013-06-29/62626434.PDF,code:000629,2013/6/29 0:00,1170,PDF
1370,*ST鞍钢：鞍钢集团财务有限责任公司与攀钢集团财务有限公司股权整合项目涉及的鞍钢集团财务有限责任公司股权价值资产评估说明,1370ST鞍钢鞍钢集团财务有限责任公司与攀钢集团财务有限公司股权整合项目涉及的鞍钢集团财务有限责任公司股权价值资产评估说明,http://www.cninfo.com.cn/finalpage/2013-06-29/62625565.PDF,code:000898,2013/6/29 0:00,1170,PDF
1371,振华科技：中国振华电子集团有限公司拟进行土地转让所涉及的贵阳市乌当区新添大道150号工业用地土地使用权价值资产评估说明,1371振华科技中国振华电子集团有限公司拟进行土地转让所涉及的贵阳市乌当区新添大道150号工业用地土地使用权价值资产评估说明,http://www.cninfo.com.cn/finalpage/2013-04-03/62321805.PDF,code:000733,2013/4/3 0:00,439,PDF
1372,体股东拟以持有的中南钻石有限公司100%股权认购公司非公开发行股份项目深圳市中南金刚石有限公司资产评估说明,1372体股东拟以持有的中南钻石有限公司100股权认购公司非公开发行股份项目深圳市中南金刚石有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2013-02-08/62126024.PDF,code:000519,2013/2/8 0:00,11134,PDF
1373,Investment Limited拟向公司转让参股企业股权涉及的天津中富瓶胚有限公司股东全部权益价值的资产评估技术说明,1373InvestmentLimited拟向公司转让参股企业股权涉及的天津中富瓶胚有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897690.PDF,code:000659,2012/12/12 6:30,2064,PDF
1374,Investment Limited拟向公司转让参股企业股权涉及的天津乐富容器有限公司股东全部权益价值的资产评估技术说明,1374InvestmentLimited拟向公司转让参股企业股权涉及的天津乐富容器有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897689.PDF,code:000659,2012/12/12 6:30,1048,PDF
1375, Limited拟向公司转让参股企业股权涉及的北京大兴中富饮料容器有限公司股东全部权益价值的资产评估技术说明,1375Limited拟向公司转让参股企业股权涉及的北京大兴中富饮料容器有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897686.PDF,code:000659,2012/12/12 6:30,2306,PDF
1376,Investment Limited拟向公司转让参股企业股权涉及的北京中富容器有限公司股东全部权益价值的资产评估技术说明,1376InvestmentLimited拟向公司转让参股企业股权涉及的北京中富容器有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897685.PDF,code:000659,2012/12/12 6:30,2457,PDF
1377,Investment Limited拟向公司转让参股企业股权涉及的沈阳中富容器有限公司股东全部权益价值的资产评估技术说明,1377InvestmentLimited拟向公司转让参股企业股权涉及的沈阳中富容器有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897682.PDF,code:000659,2012/12/12 6:30,2025,PDF
1378,Investment Limited拟向公司转让参股企业股权涉及的长春乐富容器有限公司股东全部权益价值的资产评估技术说明,1378InvestmentLimited拟向公司转让参股企业股权涉及的长春乐富容器有限公司股东全部权益价值的资产评估技术说明,http://www.cninfo.com.cn/finalpage/2012-12-12/61897681.PDF,code:000659,2012/12/12 6:30,1687,PDF
1379,宝德瑞创业投资有限责任公司拟以所持有的淮北徐楼矿业有限公司49%股权认购公司非公开发行股份项目资产评估说明,1379宝德瑞创业投资有限责任公司拟以所持有的淮北徐楼矿业有限公司49股权认购公司非公开发行股份项目资产评估说明,http://www.cninfo.com.cn/finalpage/2012-09-27/61613364.PDF,code:000409,2012/9/27 6:30,754,PDF
1380,购买罗特克斯有限公司、河南省漯河市双汇实业集团有限责任公司持有的下属子公司股权资产评估项目收益法未来预测净利润的有关说明,1380购买罗特克斯有限公司河南省漯河市双汇实业集团有限责任公司持有的下属子公司股权资产评估项目收益法未来预测净利润的有关说明,http://www.cninfo.com.cn/finalpage/2012-02-16/60547379.PDF,code:000895,2012/2/16 6:30,195,PDF
1381,购买罗特克斯有限公司、河南省漯河市双汇实业集团有限责任公司持有的下属子公司股权资产评估项目收益法未来预测净利润的有关说明,1381购买罗特克斯有限公司河南省漯河市双汇实业集团有限责任公司持有的下属子公司股权资产评估项目收益法未来预测净利润的有关说明,http://www.cninfo.com.cn/finalpage/2010-12-10/58766332.PDF,code:000895,2010/12/10 6:30,97,PDF
1382,西安民生：宝鸡商场（集团）股份有限公司资产置换项目涉及宝商集团宝鸡商业经营管理有限责任公司企业价值评估说明（西正衡评报字[2009]093号）,1382西安民生宝鸡商场集团股份有限公司资产置换项目涉及宝商集团宝鸡商业经营管理有限责任公司企业价值评估说明西正衡评报字2009093号,http://www.cninfo.com.cn/finalpage/2009-11-14/57290260.PDF,code:000564,2009/11/14 6:30,1209,PDF
1383,该二公司持有浙江英特药业有限责任公司26%和24%股权项目长期投资--浙江英辰物业管理有限公司资产评估说明,1383该二公司持有浙江英特药业有限责任公司26和24股权项目长期投资浙江英辰物业管理有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2015-10-27/1201728195.PDF,code:000411,2015/10/27 0:00,1443,PDF
1384,该二公司持有浙江英特药业有限责任公司26%和24%股权项目长期投资--福建英特盛健药业有限公司资产评估说明,1384该二公司持有浙江英特药业有限责任公司26和24股权项目长期投资福建英特盛健药业有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2015-10-27/1201728194.PDF,code:000411,2015/10/27 0:00,2080,PDF
1385,买该二公司持有浙江英特药业有限责任公司26%和24%股权项目长期投资-浙江英特疫苗医药有限公司资产评估说明,1385买该二公司持有浙江英特药业有限责任公司26和24股权项目长期投资浙江英特疫苗医药有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2015-10-27/1201728189.PDF,code:000411,2015/10/27 0:00,2030,PDF
1386,票购买该二公司持有浙江英特药业有限责任公司26%和24%股权项目长期投资-浙江钱王中药有限公司资产评估说明,1386票购买该二公司持有浙江英特药业有限责任公司26和24股权项目长期投资浙江钱王中药有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2015-10-27/1201728186.PDF,code:000411,2015/10/27 0:00,988,PDF
1387,买该二公司持有浙江英特药业有限责任公司26%和24%股权项目长期投资-浙江英特医药药材有限公司资产评估说明,1387买该二公司持有浙江英特药业有限责任公司26和24股权项目长期投资浙江英特医药药材有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2015-10-27/1201728185.PDF,code:000411,2015/10/27 0:00,2670,PDF
1388,东方明珠：上海东洲资产评估有限公司关于百视通新媒体股份有限公司换股吸收合并上海（集团）股份有限公司及发行股份和支付现金购买资产并募集配套资金暨关联交易行政许可项目审查二次反馈意见回复说明之专项核查意见,1388东方明珠上海东洲资产评估有限公司关于百视通新媒体股份有限公司换股吸收合并上海集团股份有限公司及发行股份和支付现金购买资产并募集配套资金暨关联交易行政许可项目审查二次反馈意见回复说明之专项核查意见,http://www.cninfo.com.cn/finalpage/2015-03-21/1200723896.PDF,code:600832,2015/3/21 0:00,186,PDF
1389,理咨询有限公司股权认购公司拟发行的股份所涉及的北京华通天畅工程监理咨询有限公司股东全部权益项目资产评估说明,1389理咨询有限公司股权认购公司拟发行的股份所涉及的北京华通天畅工程监理咨询有限公司股东全部权益项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-09-30/1202738247.PDF,code:002544,2016/9/30 0:00,1489,PDF
1390,服务有限公司股权认购公司拟发行的股份所涉及的中电科东盟卫星导航运营服务有限公司股东全部权益项目资产评估说明,1390服务有限公司股权认购公司拟发行的股份所涉及的中电科东盟卫星导航运营服务有限公司股东全部权益项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-09-30/1202738245.PDF,code:002544,2016/9/30 0:00,1802,PDF
1391,运营服务有限公司股权认购公司拟发行的股份所涉及的中电科卫星导航运营服务有限公司股东全部权益项目资产评估说明,1391运营服务有限公司股权认购公司拟发行的股份所涉及的中电科卫星导航运营服务有限公司股东全部权益项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-09-30/1202738243.PDF,code:002544,2016/9/30 0:00,2472,PDF
1392,线（重庆）有限公司、大连乐庭电线工业有限公司及乐庭国际有限公司股东全部权益项目乐庭国际有限公司资产评估说明,1392线重庆有限公司大连乐庭电线工业有限公司及乐庭国际有限公司股东全部权益项目乐庭国际有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2012-09-28/61618018.PDF,code:002130,2012/9/28 6:30,700,PDF
1393,）有限公司、大连乐庭电线工业有限公司及乐庭国际有限公司股东全部权益项目乐庭电线（重庆）有限公司资产评估说明,1393有限公司大连乐庭电线工业有限公司及乐庭国际有限公司股东全部权益项目乐庭电线重庆有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2012-09-28/61618016.PDF,code:002130,2012/9/28 6:30,1317,PDF
1394,）有限公司、大连乐庭电线工业有限公司及乐庭国际有限公司股东全部权益项目惠州乐庭电子线缆有限公司资产评估说明,1394有限公司大连乐庭电线工业有限公司及乐庭国际有限公司股东全部权益项目惠州乐庭电子线缆有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2012-09-28/61618015.PDF,code:002130,2012/9/28 6:30,1410,PDF
1395,有的中钢集团郑州金属制品研究院有限公司股权参与公司重大资产重组项目-广州市奥赛钢线科技有限公司资产评估说明,1395有的中钢集团郑州金属制品研究院有限公司股权参与公司重大资产重组项目广州市奥赛钢线科技有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2016-08-26/1202622927.PDF,code:002057,2016/8/26 11:52,11729,PDF
1396,购买该二公司持有浙江英特药业有限责任公司26%和24%股权项目长期投资-温州市英特药业有限公司资产评估说明,1396购买该二公司持有浙江英特药业有限责任公司26和24股权项目长期投资温州市英特药业有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2015-10-27/1201728193.PDF,code:000411,2015/10/27 0:00,2160,PDF
1397,二公司持有浙江英特药业有限责任公司26%和24%股权项目长期投资-浙江英特怡年药房连锁有限公司资产评估说明,1397二公司持有浙江英特药业有限责任公司26和24股权项目长期投资浙江英特怡年药房连锁有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2015-10-27/1201728192.PDF,code:000411,2015/10/27 0:00,2135,PDF
